Unnamed: 0,material_id,formation_energy_per_atom,band_gap,pretty_formula,e_above_hull,elements,cif,spacegroup.number
35383,mp-570778,0.0349784949999998,2.6885000000000003,Cl2,0.0349784949999998,['Cl'],"# generated using pymatgen
data_Cl2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   11.76580900
_cell_length_b   11.76580900
_cell_length_c   8.20352500
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Cl2
_chemical_formula_sum   Cl16
_cell_volume   1135.64892445
_cell_formula_units_Z   8
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cl  Cl0  1  0.34448300  0.60609800  0.63923200  1
  Cl  Cl1  1  0.84448300  0.89390200  0.36076800  1
  Cl  Cl2  1  0.10609800  0.84448300  0.63923200  1
  Cl  Cl3  1  0.89390200  0.15551700  0.63923200  1
  Cl  Cl4  1  0.84448300  0.10609800  0.86076800  1
  Cl  Cl5  1  0.34448300  0.39390200  0.13923200  1
  Cl  Cl6  1  0.15551700  0.89390200  0.86076800  1
  Cl  Cl7  1  0.65551700  0.60609800  0.13923200  1
  Cl  Cl8  1  0.89390200  0.84448300  0.13923200  1
  Cl  Cl9  1  0.65551700  0.39390200  0.63923200  1
  Cl  Cl10  1  0.39390200  0.65551700  0.86076800  1
  Cl  Cl11  1  0.39390200  0.34448300  0.36076800  1
  Cl  Cl12  1  0.60609800  0.65551700  0.36076800  1
  Cl  Cl13  1  0.60609800  0.34448300  0.86076800  1
  Cl  Cl14  1  0.15551700  0.10609800  0.36076800  1
  Cl  Cl15  1  0.10609800  0.15551700  0.13923200  1
",138
3719,mp-13384,-0.834633274239583,1.8335,ErAg(PSe3)2,0.0,"['Ag', 'Er', 'P', 'Se']","# generated using pymatgen
data_ErAg(PSe3)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.65356498
_cell_length_b   6.65356498
_cell_length_c   15.23170800
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   119.99998982
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ErAg(PSe3)2
_chemical_formula_sum   'Er2 Ag2 P4 Se12'
_cell_volume   583.96670515
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Er  Er0  1  0.00000000  0.00000000  0.75000000  1
  Er  Er1  1  0.00000000  0.00000000  0.25000000  1
  Ag  Ag2  1  0.33333300  0.66666700  0.75000000  1
  Ag  Ag3  1  0.66666700  0.33333300  0.25000000  1
  P  P4  1  0.66666700  0.33333300  0.67532800  1
  P  P5  1  0.66666700  0.33333300  0.82467200  1
  P  P6  1  0.33333300  0.66666700  0.32467200  1
  P  P7  1  0.33333300  0.66666700  0.17532800  1
  Se  Se8  1  0.02213100  0.34378500  0.13156500  1
  Se  Se9  1  0.65621500  0.67834700  0.13156500  1
  Se  Se10  1  0.32165300  0.97786900  0.13156500  1
  Se  Se11  1  0.65621500  0.97786900  0.36843500  1
  Se  Se12  1  0.32165300  0.34378500  0.36843500  1
  Se  Se13  1  0.02213100  0.67834700  0.36843500  1
  Se  Se14  1  0.97786900  0.65621500  0.86843500  1
  Se  Se15  1  0.34378500  0.32165300  0.86843500  1
  Se  Se16  1  0.67834700  0.02213100  0.86843500  1
  Se  Se17  1  0.34378500  0.02213100  0.63156500  1
  Se  Se18  1  0.67834700  0.65621500  0.63156500  1
  Se  Se19  1  0.97786900  0.32165300  0.63156500  1
",163
7265,mp-21510,-0.4881231212586208,0.8731,K2NaInAs2,0.0,"['As', 'In', 'K', 'Na']","# generated using pymatgen
data_K2NaInAs2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   9.13689991
_cell_length_b   9.13689991
_cell_length_c   9.13689991
_cell_angle_alpha   136.14349355
_cell_angle_beta   135.84269566
_cell_angle_gamma   63.99132720
_symmetry_Int_Tables_number   1
_chemical_formula_structural   K2NaInAs2
_chemical_formula_sum   'K4 Na2 In2 As4'
_cell_volume   363.22242919
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.67592500  0.41529100  0.73936600  1
  K  K1  1  0.82407500  0.06344100  0.23936600  1
  K  K2  1  0.17592500  0.93655900  0.76063400  1
  K  K3  1  0.32407500  0.58470900  0.26063400  1
  Na  Na4  1  0.75000000  0.00000000  0.75000000  1
  Na  Na5  1  0.25000000  0.00000000  0.25000000  1
  In  In6  1  0.25000000  0.50000000  0.75000000  1
  In  In7  1  0.75000000  0.50000000  0.25000000  1
  As  As8  1  0.39824400  0.18073200  0.78248800  1
  As  As9  1  0.60175600  0.81926800  0.21751200  1
  As  As10  1  0.10175600  0.38424400  0.28248800  1
  As  As11  1  0.89824400  0.61575600  0.71751200  1
",72
31228,mp-1220781,-2.393458977327588,3.0399,NaLi3V4O12,0.0218358097499962,"['Li', 'Na', 'O', 'V']","# generated using pymatgen
data_NaLi3V4O12
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.84307872
_cell_length_b   6.84307872
_cell_length_c   5.92263809
_cell_angle_alpha   75.01420117
_cell_angle_beta   75.01420117
_cell_angle_gamma   82.15137507
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NaLi3V4O12
_chemical_formula_sum   'Na1 Li3 V4 O12'
_cell_volume   258.07671380
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.71260800  0.28739200  0.00000000  1
  Li  Li1  1  0.91660200  0.08339800  0.50000000  1
  Li  Li2  1  0.08640300  0.91359700  0.00000000  1
  Li  Li3  1  0.27254000  0.72746000  0.50000000  1
  V  V4  1  0.80681000  0.61965300  0.50112800  1
  V  V5  1  0.38034700  0.19319000  0.49887200  1
  V  V6  1  0.19661000  0.38301500  0.99565500  1
  V  V7  1  0.61698500  0.80339000  0.00434500  1
  O  O8  1  0.90796600  0.38049800  0.54457100  1
  O  O9  1  0.61950200  0.09203400  0.45542900  1
  O  O10  1  0.08801200  0.61976800  0.95570300  1
  O  O11  1  0.38023200  0.91198800  0.04429700  1
  O  O12  1  0.63167500  0.65450700  0.30376200  1
  O  O13  1  0.34549300  0.36832500  0.69623800  1
  O  O14  1  0.36203000  0.34733900  0.20324300  1
  O  O15  1  0.65266100  0.63797000  0.79675700  1
  O  O16  1  0.99471100  0.78111400  0.40734400  1
  O  O17  1  0.21888600  0.00528900  0.59265600  1
  O  O18  1  0.02062500  0.21069700  0.09911600  1
  O  O19  1  0.78930300  0.97937500  0.90088400  1
",5
22740,mp-1226822,-0.8122529262962956,0.0,Ce2Y(AlPd)3,0.0039980394444443,"['Al', 'Ce', 'Pd', 'Y']","# generated using pymatgen
data_Ce2Y(AlPd)3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.19942288
_cell_length_b   7.19942288
_cell_length_c   4.15664800
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.60981178
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ce2Y(AlPd)3
_chemical_formula_sum   'Ce2 Y1 Al3 Pd3'
_cell_volume   185.42472048
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ce  Ce0  1  0.57781200  0.00019500  0.50000000  1
  Ce  Ce1  1  0.00019500  0.57781200  0.50000000  1
  Y  Y2  1  0.41904800  0.41904800  0.50000000  1
  Al  Al3  1  0.76659200  0.76659200  0.00000000  1
  Al  Al4  1  0.23214200  0.00125000  0.00000000  1
  Al  Al5  1  0.00125000  0.23214200  0.00000000  1
  Pd  Pd6  1  0.66895400  0.33337300  0.00000000  1
  Pd  Pd7  1  0.33337300  0.66895400  0.00000000  1
  Pd  Pd8  1  0.00073400  0.00073400  0.50000000  1
",38
43790,mp-20334,-0.985334974166666,0.0,CoCu2O3,0.0713218570833325,"['Co', 'Cu', 'O']","# generated using pymatgen
data_CoCu2O3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.34675900
_cell_length_b   3.94128900
_cell_length_c   9.63143100
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CoCu2O3
_chemical_formula_sum   'Co2 Cu4 O6'
_cell_volume   127.04381855
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Co  Co0  1  0.19421900  0.50000000  0.50000000  1
  Co  Co1  1  0.80578100  0.00000000  0.00000000  1
  Cu  Cu2  1  0.68659900  0.00000000  0.66433600  1
  Cu  Cu3  1  0.68659900  0.00000000  0.33566400  1
  Cu  Cu4  1  0.31340100  0.50000000  0.83566400  1
  Cu  Cu5  1  0.31340100  0.50000000  0.16433600  1
  O  O6  1  0.39031100  0.00000000  0.16024400  1
  O  O7  1  0.39031100  0.00000000  0.83975600  1
  O  O8  1  0.60968900  0.50000000  0.33975600  1
  O  O9  1  0.60968900  0.50000000  0.66024400  1
  O  O10  1  0.98989000  0.50000000  0.00000000  1
  O  O11  1  0.01011000  0.00000000  0.50000000  1
",59
34487,mp-997094,-1.8644140979166663,1.6597,SrAuO2,0.031812408749996,"['Sr', 'Au', 'O']","# generated using pymatgen
data_SrAuO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.13774538
_cell_length_b   6.13774538
_cell_length_c   3.67159854
_cell_angle_alpha   89.98187146
_cell_angle_beta   89.98187146
_cell_angle_gamma   108.52619295
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SrAuO2
_chemical_formula_sum   'Sr2 Au2 O4'
_cell_volume   131.14839021
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sr  Sr0  1  0.00000000  0.50000000  0.00000000  1
  Sr  Sr1  1  0.50000000  0.00000000  0.00000000  1
  Au  Au2  1  0.00000000  0.00000000  0.50000000  1
  Au  Au3  1  0.50000000  0.50000000  0.50000000  1
  O  O4  1  0.29285600  0.70714400  0.50000000  1
  O  O5  1  0.70714400  0.29285600  0.50000000  1
  O  O6  1  0.75191900  0.75191900  0.22327900  1
  O  O7  1  0.24808100  0.24808100  0.77672100  1
",12
42994,mvc-3973,-2.4398850320000007,0.8357000000000001,Ca2BiSbO6,0.0667529233749988,"['Bi', 'Ca', 'O', 'Sb']","# generated using pymatgen
data_Ca2BiSbO6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   8.23964000
_cell_length_b   5.76887000
_cell_length_c   5.97263305
_cell_angle_alpha   89.57275988
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ca2BiSbO6
_chemical_formula_sum   'Ca4 Bi2 Sb2 O12'
_cell_volume   283.89173461
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.25000000  0.48824600  0.44338400  1
  Ca  Ca1  1  0.75000000  0.51175400  0.55661600  1
  Ca  Ca2  1  0.25000000  0.00375600  0.94865200  1
  Ca  Ca3  1  0.75000000  0.99624400  0.05134800  1
  Bi  Bi4  1  0.50000000  0.50000000  0.00000000  1
  Bi  Bi5  1  0.00000000  0.50000000  0.00000000  1
  Sb  Sb6  1  0.50000000  0.00000000  0.50000000  1
  Sb  Sb7  1  0.00000000  0.00000000  0.50000000  1
  O  O8  1  0.56142300  0.71249700  0.33281900  1
  O  O9  1  0.94123300  0.83947900  0.78691400  1
  O  O10  1  0.06142300  0.28750300  0.66718100  1
  O  O11  1  0.44123300  0.16052100  0.21308600  1
  O  O12  1  0.55876700  0.83947900  0.78691400  1
  O  O13  1  0.05876700  0.16052100  0.21308600  1
  O  O14  1  0.75000000  0.11807000  0.44477600  1
  O  O15  1  0.93857700  0.71249700  0.33281900  1
  O  O16  1  0.25000000  0.63526000  0.07439900  1
  O  O17  1  0.43857700  0.28750300  0.66718100  1
  O  O18  1  0.25000000  0.88193000  0.55522400  1
  O  O19  1  0.75000000  0.36474000  0.92560100  1
",11
7922,mp-8560,-2.1772442697321432,5.9139,SF6,0.0,"['S', 'F']","# generated using pymatgen
data_SF6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.18723583
_cell_length_b   5.18723583
_cell_length_c   5.18723583
_cell_angle_alpha   109.47122063
_cell_angle_beta   109.47122063
_cell_angle_gamma   109.47122063
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SF6
_chemical_formula_sum   'S1 F6'
_cell_volume   107.44496952
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  S  S0  1  0.00000000  0.00000000  0.00000000  1
  F  F1  1  0.73337000  0.00000000  0.73337000  1
  F  F2  1  0.26663000  0.00000000  0.26663000  1
  F  F3  1  0.00000000  0.26663000  0.26663000  1
  F  F4  1  0.00000000  0.73337000  0.73337000  1
  F  F5  1  0.26663000  0.26663000  0.00000000  1
  F  F6  1  0.73337000  0.73337000  0.00000000  1
",229
38351,mp-4475,-0.4127336696041667,0.0,Tl(CoSe)2,0.0464635525249983,"['Tl', 'Co', 'Se']","# generated using pymatgen
data_Tl(CoSe)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.33830389
_cell_length_b   7.33830389
_cell_length_c   7.33830389
_cell_angle_alpha   149.46589556
_cell_angle_beta   149.46589556
_cell_angle_gamma   43.72597946
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Tl(CoSe)2
_chemical_formula_sum   'Tl1 Co2 Se2'
_cell_volume   101.71694147
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tl  Tl0  1  0.00000000  0.00000000  0.00000000  1
  Co  Co1  1  0.75000000  0.25000000  0.50000000  1
  Co  Co2  1  0.25000000  0.75000000  0.50000000  1
  Se  Se3  1  0.65290800  0.65290800  0.00000000  1
  Se  Se4  1  0.34709200  0.34709200  0.00000000  1
",139
26308,mp-20347,-1.0346531716666665,0.0,NdSnPt,0.0106709455555558,"['Nd', 'Pt', 'Sn']","# generated using pymatgen
data_NdSnPt
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.64940600
_cell_length_b   7.48278500
_cell_length_c   8.12886500
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NdSnPt
_chemical_formula_sum   'Nd4 Sn4 Pt4'
_cell_volume   282.80732229
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nd  Nd0  1  0.75000000  0.48812200  0.80463100  1
  Nd  Nd1  1  0.25000000  0.01187800  0.30463100  1
  Nd  Nd2  1  0.75000000  0.98812200  0.69536900  1
  Nd  Nd3  1  0.25000000  0.51187800  0.19536900  1
  Sn  Sn4  1  0.25000000  0.67711200  0.58397700  1
  Sn  Sn5  1  0.25000000  0.17711200  0.91602300  1
  Sn  Sn6  1  0.75000000  0.32288800  0.41602300  1
  Sn  Sn7  1  0.75000000  0.82288800  0.08397700  1
  Pt  Pt8  1  0.25000000  0.78929600  0.90895600  1
  Pt  Pt9  1  0.25000000  0.28929600  0.59104400  1
  Pt  Pt10  1  0.75000000  0.71070400  0.40895600  1
  Pt  Pt11  1  0.75000000  0.21070400  0.09104400  1
",62
18676,mp-1224395,-0.3873441146153847,0.0,Hf(AlFe)6,0.0,"['Al', 'Fe', 'Hf']","# generated using pymatgen
data_Hf(AlFe)6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.48248296
_cell_length_b   6.48248296
_cell_length_c   6.48248296
_cell_angle_alpha   135.09165044
_cell_angle_beta   99.10092126
_cell_angle_gamma   97.67704175
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Hf(AlFe)6
_chemical_formula_sum   'Hf1 Al6 Fe6'
_cell_volume   177.71636434
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Hf  Hf0  1  0.00000000  0.00000000  0.00000000  1
  Al  Al1  1  0.34373100  0.34373100  0.00000000  1
  Al  Al2  1  0.65626900  0.65626900  0.00000000  1
  Al  Al3  1  0.66501100  0.00000000  0.66501100  1
  Al  Al4  1  0.33498900  0.00000000  0.33498900  1
  Al  Al5  1  0.81600600  0.31600600  0.50000000  1
  Al  Al6  1  0.18399400  0.68399400  0.50000000  1
  Fe  Fe7  1  0.50000000  0.00000000  0.00000000  1
  Fe  Fe8  1  0.50000000  0.50000000  0.50000000  1
  Fe  Fe9  1  0.00000000  0.00000000  0.50000000  1
  Fe  Fe10  1  0.00000000  0.50000000  0.00000000  1
  Fe  Fe11  1  0.23875000  0.50000000  0.73875000  1
  Fe  Fe12  1  0.76125000  0.50000000  0.26125000  1
",71
38084,mp-1147589,-2.0551678253906247,0.0,Ba2CuSeO2,0.0471622677777814,"['Ba', 'Cu', 'O', 'Se']","# generated using pymatgen
data_Ba2CuSeO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.05272900
_cell_length_b   4.05272900
_cell_length_c   7.56178200
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ba2CuSeO2
_chemical_formula_sum   'Ba2 Cu1 Se1 O2'
_cell_volume   124.19933801
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ba  Ba0  1  0.50000000  0.50000000  0.74875400  1
  Ba  Ba1  1  0.50000000  0.50000000  0.25124600  1
  Cu  Cu2  1  0.00000000  0.00000000  0.50000000  1
  Se  Se3  1  0.00000000  0.00000000  0.00000000  1
  O  O4  1  0.00000000  0.50000000  0.50000000  1
  O  O5  1  0.50000000  0.00000000  0.50000000  1
",123
32792,mp-1248625,-2.992132098793104,3.3346,MgMn(SiO3)2,0.0261664849999991,"['Mg', 'Mn', 'O', 'Si']","# generated using pymatgen
data_MgMn(SiO3)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.47431510
_cell_length_b   6.88161282
_cell_length_c   6.88169865
_cell_angle_alpha   85.43523048
_cell_angle_beta   74.31265868
_cell_angle_gamma   74.31425770
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MgMn(SiO3)2
_chemical_formula_sum   'Mg2 Mn2 Si4 O12'
_cell_volume   240.29064882
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.74998400  0.24166900  0.75835200  1
  Mg  Mg1  1  0.25000700  0.75835400  0.24164500  1
  Mn  Mn2  1  0.74999400  0.89530600  0.10470800  1
  Mn  Mn3  1  0.24997900  0.10462300  0.89534300  1
  Si  Si4  1  0.20954900  0.21198500  0.38419900  1
  Si  Si5  1  0.29045600  0.61579700  0.78800900  1
  Si  Si6  1  0.70954700  0.38421300  0.21198800  1
  Si  Si7  1  0.79045900  0.78802200  0.61578900  1
  O  O8  1  0.42693600  0.34648300  0.35280600  1
  O  O9  1  0.07307500  0.64722100  0.65350600  1
  O  O10  1  0.57308700  0.65351200  0.64719700  1
  O  O11  1  0.92694700  0.35280500  0.34647100  1
  O  O12  1  0.12839000  0.14343500  0.61830600  1
  O  O13  1  0.37157300  0.38168600  0.85656500  1
  O  O14  1  0.87160500  0.85656200  0.38169100  1
  O  O15  1  0.62840700  0.61830800  0.14344500  1
  O  O16  1  0.83244500  0.21665800  0.03037900  1
  O  O17  1  0.66753700  0.96962900  0.78334300  1
  O  O18  1  0.33246400  0.03038600  0.21664800  1
  O  O19  1  0.16755700  0.78335000  0.96961100  1
",15
38054,mp-1106129,-1.5481121764705883,1.7886999999999995,Bi4Te2Br2O9,0.0455690043382306,"['Bi', 'Br', 'O', 'Te']","# generated using pymatgen
data_Bi4Te2Br2O9
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.57048800
_cell_length_b   5.57048800
_cell_length_c   9.81697700
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Bi4Te2Br2O9
_chemical_formula_sum   'Bi4 Te2 Br2 O9'
_cell_volume   304.62410029
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Bi  Bi0  1  0.00000000  0.50000000  0.54661100  1
  Bi  Bi1  1  0.50000000  0.00000000  0.54661100  1
  Bi  Bi2  1  0.00000000  0.00000000  0.79778800  1
  Bi  Bi3  1  0.50000000  0.50000000  0.80978500  1
  Te  Te4  1  0.50000000  0.50000000  0.25211100  1
  Te  Te5  1  0.00000000  0.00000000  0.30078700  1
  Br  Br6  1  0.50000000  0.00000000  0.98435800  1
  Br  Br7  1  0.00000000  0.50000000  0.98435800  1
  O  O8  1  0.74383700  0.74383700  0.68222800  1
  O  O9  1  0.25616300  0.25616300  0.68222800  1
  O  O10  1  0.74383700  0.25616300  0.68222800  1
  O  O11  1  0.25616300  0.74383700  0.68222800  1
  O  O12  1  0.73062200  0.73062200  0.34253800  1
  O  O13  1  0.26937800  0.26937800  0.34253800  1
  O  O14  1  0.73062200  0.26937800  0.34253800  1
  O  O15  1  0.26937800  0.73062200  0.34253800  1
  O  O16  1  0.00000000  0.00000000  0.49181600  1
",99
12354,mp-557163,-3.319559323055556,5.152100000000001,TaPbF7,0.0,"['F', 'Pb', 'Ta']","# generated using pymatgen
data_TaPbF7
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.43392900
_cell_length_b   4.99580800
_cell_length_c   6.89135022
_cell_angle_alpha   85.97904932
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TaPbF7
_chemical_formula_sum   'Ta2 Pb2 F14'
_cell_volume   255.30429765
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ta  Ta0  1  0.75000000  0.53365400  0.78234200  1
  Ta  Ta1  1  0.25000000  0.46634600  0.21765800  1
  Pb  Pb2  1  0.25000000  0.01445300  0.68361900  1
  Pb  Pb3  1  0.75000000  0.98554700  0.31638100  1
  F  F4  1  0.25000000  0.64532700  0.94936200  1
  F  F5  1  0.46947700  0.67338200  0.21130700  1
  F  F6  1  0.96947700  0.32661800  0.78869300  1
  F  F7  1  0.57856900  0.80094800  0.64119800  1
  F  F8  1  0.75000000  0.40482800  0.51208900  1
  F  F9  1  0.25000000  0.59517200  0.48791100  1
  F  F10  1  0.75000000  0.35467300  0.05063800  1
  F  F11  1  0.92143100  0.80094800  0.64119800  1
  F  F12  1  0.42143100  0.19905200  0.35880200  1
  F  F13  1  0.25000000  0.17100600  0.04921300  1
  F  F14  1  0.07856900  0.19905200  0.35880200  1
  F  F15  1  0.53052300  0.32661800  0.78869300  1
  F  F16  1  0.75000000  0.82899400  0.95078700  1
  F  F17  1  0.03052300  0.67338200  0.21130700  1
",11
